0.748	N	1.156
0.748	N	1.904
0.744	N	2.648
0.736	N	3.384
0.748	N	4.132
0.720	N	4.852
0.736	N	5.588
0.728	N	6.316
0.736	N	7.052
0.720	N	7.772
0.732	N	8.504
0.724	N	9.228
0.732	N	9.960
0.708	N	10.668
0.732	N	11.400
0.716	N	12.116
0.712	N	12.828
0.736	N	13.564
0.720	N	14.284
0.720	N	15.004
0.724	N	15.728
0.720	N	16.448
0.724	N	17.172
0.736	N	17.908
0.724	N	18.632
0.716	N	19.348
0.728	N	20.076
0.720	N	20.796
0.728	N	21.524
0.716	N	22.240
0.732	N	22.972
0.712	N	23.684
0.716	N	24.400
0.724	N	25.124
0.440	N	25.564
0.980	N	26.544
0.736	N	27.280
0.724	N	28.004
0.700	N	28.704
0.724	N	29.428
0.728	N	30.156
0.712	N	30.868
0.732	N	31.600
0.720	N	32.320
0.720	N	33.040
0.716	N	33.756
0.740	N	34.496
0.720	N	35.216
0.720	N	35.936
0.732	N	36.668
0.724	N	37.392
0.716	N	38.108
0.724	N	38.832
0.748	N	39.580
0.716	N	40.296
0.724	N	41.020
0.732	N	41.752
0.724	N	42.476
0.716	N	43.192
0.736	N	43.928
0.724	N	44.652
0.724	N	45.376
0.732	N	46.108
0.720	N	46.828
0.716	N	47.544
0.728	N	48.272
0.724	N	48.996
0.720	N	49.716
0.728	N	50.444
0.728	N	51.172
0.728	N	51.900
0.724	N	52.624
0.736	N	53.360
0.720	N	54.080
0.732	N	56.272
0.708	N	56.980
0.736	N	57.716
0.724	N	58.440
0.736	N	59.176
0.724	N	59.900
0.740	N	60.640
0.736	N	61.376
0.732	N	62.108
0.752	N	62.860
0.736	N	63.596
0.744	N	64.340
0.744	N	65.084
0.736	N	65.820
0.740	N	66.560
0.740	N	67.300
0.740	N	68.040
0.732	N	68.772
0.728	N	69.500
0.740	N	70.240
0.728	N	70.968
0.740	N	71.708
0.732	N	72.440
0.724	N	73.164
0.732	N	73.896
0.740	N	74.636
0.720	N	75.356
0.732	N	76.088
0.740	N	76.828
0.732	N	77.560
0.736	N	78.296
0.748	N	79.044
0.732	N	79.776
0.724	N	80.500
0.744	N	81.244
0.732	N	81.976
0.732	N	82.708
0.720	N	83.428
0.744	N	84.172
0.712	N	84.884
0.736	N	85.620
0.728	N	86.348
0.728	N	87.076
0.728	N	87.804
0.724	N	88.528
0.732	N	89.260
0.724	N	89.984
0.740	N	90.724
0.724	N	91.448
0.728	N	92.176
0.732	N	92.908
0.720	N	93.628
0.732	N	94.360
0.728	N	95.088
0.728	N	95.816
0.716	N	96.532
0.732	N	97.264
0.720	N	97.984
0.716	N	98.700
0.732	N	99.432
0.732	N	100.164
0.708	N	100.872
0.720	N	101.592
0.732	N	102.324
0.724	N	103.048
0.720	N	103.768
0.728	N	104.496
0.720	N	105.216
0.720	N	105.936
0.724	N	106.660
0.724	N	107.384
0.720	N	108.104
0.716	N	108.820
0.732	N	109.552
0.704	N	110.256
0.732	N	110.988
0.728	N	111.716
0.728	N	112.444
0.720	N	113.164
0.736	N	113.900
0.732	N	114.632
0.720	N	115.352
0.732	N	116.084
0.732	N	116.816
0.724	N	117.540
0.728	N	118.268
0.728	N	118.996
0.716	N	119.712
0.728	N	120.440
0.732	N	121.172
0.712	N	121.884
0.728	N	122.612
0.732	N	123.344
0.724	N	124.068
0.728	N	124.796
0.728	N	125.524
0.728	N	126.252
0.728	N	126.980
0.740	N	127.720
0.736	N	128.456
0.744	N	130.652
0.724	N	131.376
0.728	N	132.104
0.748	N	132.852
0.732	N	133.584
0.728	N	134.312
0.744	N	135.056
0.728	N	135.784
0.740	N	136.524
0.736	N	137.260
0.728	N	137.988
0.728	N	138.716
0.740	N	139.456
0.736	N	140.192
0.724	N	140.916
0.740	N	143.104
0.736	N	143.840
0.728	N	144.568
0.744	N	145.312
0.732	N	146.044
0.744	N	146.788
0.732	N	147.520
0.744	N	148.264
0.740	N	149.004
0.740	N	149.744
0.728	N	150.472
0.740	N	151.212
0.736	N	151.948
0.728	N	152.676
0.732	N	153.408
0.732	N	154.140
0.728	N	154.868
0.720	N	155.588
0.744	N	156.332
0.712	N	157.044
0.728	N	157.772
0.736	N	158.508
0.728	N	159.236
0.716	N	159.952
0.736	N	160.688
0.728	N	161.416
0.724	N	162.140
0.728	N	162.868
0.728	N	163.596
0.732	N	164.328
0.720	N	165.048
0.720	N	165.768
0.724	N	166.492
0.720	N	168.660
0.716	N	169.376
0.724	N	170.100
0.720	N	170.820
0.708	N	171.528
0.716	N	172.244
0.724	N	172.968
0.688	N	173.656
0.692	N	174.348
0.684	N	175.032
0.692	N	175.724
0.680	N	176.404
0.696	N	177.100
0.684	N	177.784
0.696	N	178.480
0.680	N	179.160
0.684	N	179.844
0.668	N	180.512
0.708	N	181.220
0.680	N	181.900
0.656	N	182.556
0.676	N	183.232
0.692	N	183.924
0.664	N	184.588
0.672	N	185.260
0.668	N	185.928
0.660	N	186.588
0.676	N	187.264
0.672	N	187.936
0.664	N	188.600
0.660	N	189.260
0.752	N	191.380
0.732	N	192.112
0.712	N	192.824
0.688	N	193.512
0.668	N	194.180
0.664	N	194.844
0.680	N	195.524
0.676	N	196.200
0.664	N	196.864
0.652	N	197.516
0.684	N	198.200
0.664	N	198.864
0.656	N	199.520
0.668	N	200.188
0.668	N	200.856
0.652	N	201.508
0.656	N	202.164
0.652	N	202.816
0.656	N	203.472
0.660	N	204.132
0.672	N	204.804
0.668	N	205.472
0.656	N	206.128
0.664	N	206.792
0.676	N	207.468
0.668	N	208.136
0.668	N	208.804
0.676	N	209.480
0.676	N	210.156
