0.892	N	1.492
0.904	N	2.396
0.900	N	3.296
0.904	N	4.200
0.912	N	5.112
0.896	N	6.008
0.872	N	6.880
0.872	N	7.752
0.888	N	8.640
0.872	N	9.512
0.876	N	10.388
0.884	N	11.272
0.884	N	12.156
0.876	N	13.032
0.888	N	13.920
0.852	N	14.772
0.464	N	15.236
0.392	N	15.628
0.848	N	16.476
0.828	N	17.304
0.820	N	18.124
0.820	N	18.944
0.808	N	19.752
0.816	N	20.568
0.816	N	21.384
0.836	N	22.220
0.856	N	23.076
0.868	N	23.944
0.864	N	24.808
0.848	N	25.656
0.840	N	26.496
0.832	N	27.328
0.840	N	28.168
0.844	N	29.012
0.864	N	29.876
0.852	N	30.728
0.860	N	31.588
0.768	N	32.356
0.968	N	33.324
0.848	N	34.172
0.888	N	35.060
0.872	N	35.932
0.872	N	36.804
0.876	N	37.680
0.880	N	38.560
0.904	N	39.464
0.872	N	40.336
0.844	N	41.180
0.876	N	42.056
0.876	N	42.932
0.876	N	43.808
0.864	N	44.672
0.872	N	45.544
0.876	N	46.420
0.884	N	47.304
0.864	N	48.168
0.868	N	49.036
0.836	N	49.872
0.848	N	50.720
0.844	N	51.564
0.856	N	52.420
0.900	N	53.320
0.912	N	54.232
0.888	N	55.120
0.928	N	57.884
0.936	N	58.820
0.916	N	59.736
0.908	N	60.644
0.884	N	61.528
0.892	N	62.420
0.908	N	63.328
0.916	N	64.244
0.920	N	65.164
0.928	N	66.092
0.900	N	66.992
0.868	N	69.676
0.908	N	70.584
0.880	N	71.464
0.880	N	72.344
0.848	N	73.192
0.844	N	74.036
0.856	N	74.892
0.872	N	75.764
0.864	N	76.628
0.888	N	77.516
0.872	N	78.388
0.884	N	79.272
0.892	N	80.164
0.904	N	81.068
0.916	N	81.984
0.908	N	82.892
0.932	N	83.824
0.904	N	84.728
0.912	N	85.640
0.916	N	86.556
0.928	N	87.484
0.936	N	88.420
0.940	N	89.360
0.912	N	90.272
0.916	N	91.188
0.932	N	92.120
0.924	N	93.044
0.920	N	93.964
0.876	N	94.840
0.872	N	95.712
0.864	N	96.576
0.876	N	97.452
0.884	N	98.336
0.888	N	99.224
0.876	N	100.100
0.872	N	100.972
0.888	N	101.860
0.908	N	102.768
0.920	N	103.688
0.920	N	104.608
0.904	N	105.512
0.884	N	106.396
0.908	N	107.304
0.916	N	108.220
0.904	N	109.124
0.904	N	110.028
0.892	N	110.920
0.892	N	111.812
0.896	N	112.708
0.908	N	113.616
0.904	N	114.520
0.904	N	115.424
0.916	N	116.340
0.900	N	117.240
0.884	N	118.124
0.884	N	119.008
0.896	N	119.904
0.900	N	120.804
0.908	N	121.712
0.892	N	122.604
0.876	N	123.480
0.888	N	124.368
0.896	N	125.264
0.904	N	126.168
0.916	N	127.084
0.908	N	127.992
0.892	N	128.884
0.904	N	129.788
0.912	N	130.700
0.916	N	131.616
0.904	N	132.520
0.888	N	133.408
0.884	N	134.292
0.888	N	135.180
0.900	N	136.080
0.896	N	136.976
0.888	N	137.864
0.884	N	138.748
0.888	N	139.636
0.900	N	140.536
0.904	N	141.440
0.896	N	142.336
0.888	N	143.224
0.888	N	144.112
0.888	N	146.816
0.892	N	147.708
0.884	N	148.592
0.908	N	149.500
0.900	N	150.400
0.892	N	151.292
0.880	N	152.172
0.888	N	153.060
0.896	N	153.956
0.896	N	154.852
0.888	N	155.740
0.888	N	156.628
0.880	N	157.508
0.904	N	158.412
0.896	N	159.308
0.884	N	160.192
0.876	N	161.068
0.888	N	161.956
0.892	N	162.848
0.904	N	163.752
0.880	N	164.632
0.876	N	165.508
0.888	N	166.396
0.904	N	167.300
0.924	N	168.224
0.896	N	169.120
0.884	N	170.004
0.896	N	170.900
0.904	N	171.804
0.916	N	172.720
0.900	N	173.620
0.892	N	174.512
0.896	N	175.408
0.920	N	176.328
0.920	N	177.248
0.924	N	178.172
0.896	N	179.068
0.900	N	179.968
0.908	N	180.876
0.912	N	181.788
0.904	N	182.692
0.892	N	183.584
0.900	N	184.484
0.916	N	185.400
0.904	N	186.304
0.916	N	187.220
0.888	N	188.108
0.896	N	189.004
0.896	N	189.900
0.896	N	190.796
0.904	N	191.700
0.884	N	192.584
0.900	N	193.484
0.904	N	194.388
0.912	N	195.300
0.912	N	196.212
0.900	N	197.112
0.884	N	197.996
0.900	N	198.896
0.908	N	199.804
0.920	N	200.724
0.904	N	201.628
0.900	N	202.528
0.912	N	203.440
0.916	N	204.356
0.920	N	205.276
0.904	N	206.180
0.892	N	207.072
0.892	N	207.964
0.908	N	208.872
0.904	N	209.776
0.884	N	210.660
0.880	N	211.540
0.892	N	212.432
0.908	N	213.340
0.900	N	214.240
0.888	N	215.128
0.892	N	216.020
0.896	N	216.916
0.908	N	217.824
0.896	N	218.720
0.896	N	219.616
0.916	N	220.532
0.912	N	221.444
0.916	N	222.360
0.912	N	223.272
0.920	N	224.192
0.924	N	225.116
0.912	N	226.028
0.904	N	226.932
0.900	N	227.832
0.908	N	228.740
0.916	N	229.656
0.920	N	230.576
0.908	N	231.484
0.916	N	232.400
0.908	N	233.308
0.924	N	234.232
0.924	N	235.156
0.924	N	236.080
0.920	N	237.000
0.916	N	237.916
0.924	N	238.840
0.932	N	239.772
0.924	N	240.696
0.924	N	241.620
0.932	N	242.552
0.928	N	243.480
0.916	N	244.396
0.924	N	245.320
0.924	N	246.244
0.916	N	247.160
0.904	N	248.064
0.912	N	248.976
0.920	N	249.896
0.924	N	250.820
0.900	N	251.720
0.884	N	252.604
0.900	N	253.504
0.916	N	254.420
0.908	N	255.328
0.900	N	256.228
0.896	N	257.124
0.912	N	258.036
0.888	N	258.924
0.896	N	259.820
0.892	N	260.712
0.900	N	261.612
0.896	N	262.508
0.884	N	263.392
0.884	N	264.276
0.904	N	265.180
0.884	N	266.064
0.884	N	266.948
0.872	N	267.820
0.876	N	268.696
0.868	N	269.564
0.852	N	270.416
0.852	N	271.268
0.864	N	272.132
0.864	N	272.996
0.872	N	273.868
0.884	N	274.752
0.892	N	275.644
0.880	N	276.524
0.888	N	277.412
0.884	N	278.296
0.904	N	279.200
0.884	N	280.084
0.884	N	280.968
0.896	N	281.864
0.888	N	282.752
0.868	N	283.620
0.848	N	284.468
0.844	N	285.312
0.840	N	286.152
0.820	N	286.972
0.836	N	287.808
0.840	N	288.648
0.832	N	291.144
0.852	N	291.996
0.892	N	292.888
0.832	N	293.720
0.828	N	294.548
0.848	N	295.396
0.832	N	296.228
0.836	N	297.064
0.832	N	297.896
0.820	N	298.716
0.808	N	299.524
0.820	N	300.344
0.808	N	301.152
0.816	N	301.968
0.800	N	302.768
0.804	N	303.572
0.800	N	304.372
0.792	N	305.164
0.788	N	305.952
0.780	N	306.732
0.776	N	307.508
0.772	N	308.280
0.784	N	309.064
0.784	N	311.392
0.780	N	312.172
0.780	N	312.952
0.784	N	313.736
0.788	N	314.524
0.784	N	315.308
0.788	N	316.096
0.788	N	316.884
0.788	N	317.672
0.784	N	318.456
0.788	N	319.244
0.780	N	320.024
0.796	N	320.820
0.808	N	321.628
0.828	N	322.456
0.844	N	323.300
0.836	N	324.136
0.844	N	324.980
0.844	N	325.824
0.832	N	326.656
0.820	N	327.476
0.820	N	328.296
0.824	N	329.120
0.832	N	329.952
0.848	N	330.800
0.828	N	331.628
0.812	N	332.440
0.820	N	333.260
0.816	N	334.076
0.816	N	334.892
0.816	N	335.708
0.824	N	336.532
0.828	N	337.360
0.820	N	338.180
0.812	N	338.992
0.836	N	339.828
0.840	N	340.668
0.844	N	341.512
0.852	N	342.364
0.856	N	343.220
0.860	N	344.080
0.852	N	344.932
0.840	N	345.772
0.848	N	346.620
0.852	N	347.472
0.848	N	348.320
0.848	N	349.168
0.836	N	350.004
0.840	N	350.844
0.836	N	351.680
0.804	N	352.484
0.820	N	353.304
0.816	N	354.120
0.828	N	354.948
0.832	N	355.780
0.840	N	356.620
0.836	N	357.456
0.820	N	358.276
0.840	N	359.116
0.816	N	359.932
0.804	N	360.736
0.828	N	361.564
0.840	N	362.404
0.836	N	363.240
0.820	N	364.060
