0.952	N	1.356
0.956	N	2.312
0.940	N	3.252
0.960	N	4.212
0.944	N	5.156
0.956	N	6.112
0.936	N	7.048
0.948	N	7.996
0.964	N	8.960
0.940	N	9.900
0.972	N	10.872
0.948	N	11.820
0.952	N	12.772
0.944	N	13.716
0.940	N	14.656
0.948	N	15.604
0.940	N	16.544
0.948	N	17.492
0.944	N	18.436
0.952	N	19.388
0.944	N	20.332
0.944	N	21.276
0.780	N	22.056
1.108	N	23.164
0.932	N	24.096
0.932	N	25.028
0.932	N	25.960
0.940	N	26.900
0.936	N	27.836
0.932	N	28.768
0.928	N	29.696
0.920	N	30.616
0.928	N	31.544
0.940	N	32.484
0.924	N	33.408
0.940	N	34.348
0.928	N	35.276
0.932	N	36.208
0.928	N	37.136
0.924	N	38.060
0.928	N	38.988
0.936	N	39.924
0.928	N	40.852
0.932	N	41.784
0.928	N	42.712
0.936	N	43.648
0.924	N	44.572
0.928	N	45.500
0.920	N	46.420
0.932	N	47.352
0.944	N	48.296
0.924	N	49.220
0.936	N	50.156
0.932	N	51.088
0.924	N	52.012
0.928	N	52.940
0.924	N	53.864
0.932	N	54.796
0.932	N	55.728
0.924	N	56.652
0.928	N	57.580
0.924	N	58.504
0.932	N	59.436
0.944	N	60.380
0.936	N	61.316
0.944	N	62.260
0.944	N	63.204
0.948	N	64.152
0.956	N	65.108
0.948	N	66.056
0.964	N	67.020
0.960	N	67.980
0.956	N	68.936
0.960	N	69.896
0.960	N	70.856
0.972	N	71.828
0.964	N	72.792
0.964	N	73.756
0.968	N	74.724
0.968	N	75.692
0.980	N	76.672
0.972	N	77.644
0.972	N	78.616
0.960	N	79.576
0.968	N	80.544
0.972	N	81.516
0.964	N	82.480
0.960	N	83.440
0.964	N	84.404
0.968	N	85.372
0.952	N	86.324
0.956	N	87.280
0.964	N	88.244
0.956	N	89.200
0.956	N	90.156
0.952	N	91.108
0.948	N	92.056
0.964	N	93.020
0.952	N	93.972
0.960	N	94.932
0.964	N	95.896
0.952	N	96.848
0.948	N	97.796
0.948	N	98.744
0.952	N	99.696
0.956	N	100.652
0.948	N	101.600
0.952	N	102.552
0.948	N	103.500
0.952	N	104.452
0.940	N	105.392
0.940	N	106.332
0.936	N	107.268
0.944	N	108.212
0.936	N	109.148
0.936	N	110.084
0.932	N	111.016
0.936	N	111.952
0.936	N	112.888
0.936	N	113.824
0.916	N	114.740
0.928	N	115.668
0.920	N	116.588
0.916	N	117.504
0.916	N	118.420
0.912	N	119.332
0.924	N	120.256
0.916	N	121.172
0.908	N	122.080
0.912	N	122.992
0.892	N	123.884
0.904	N	124.788
0.912	N	125.700
0.904	N	126.604
0.908	N	127.512
0.920	N	128.432
0.896	N	129.328
0.912	N	130.240
0.908	N	131.148
0.912	N	132.060
0.904	N	132.964
0.912	N	133.876
0.912	N	134.788
0.916	N	135.704
0.904	N	136.608
0.912	N	137.520
0.912	N	138.432
0.912	N	139.344
0.920	N	140.264
0.916	N	141.180
0.916	N	142.096
0.904	N	143.000
0.916	N	143.916
0.908	N	144.824
0.916	N	145.740
0.916	N	146.656
0.908	N	147.564
0.920	N	148.484
